R1,R1_,R2,R2_,G1,G1_,G2,G2_,B1,B1_,B2,B2_,C1,C1_,C2,C2_,timestamp
4459,5674,5144,5961,3724,4623,4468,5010,5252,6304,6080,6655,12551,15557,14508,16323,2018-10-29 05:05:25
4461,5674,5137,5961,3725,4623,4465,5010,5253,6304,6078,6655,12489,15557,14497,16323,2018-10-29 05:07:23
4463,5674,5132,5961,3726,4623,4463,5010,5253,6304,6078,6655,12492,15557,14490,16323,2018-10-29 05:09:23
4493,5674,5126,5961,3738,4623,4460,5010,5256,6304,6076,6655,12538,15557,14480,16323,2018-10-29 05:11:28
4495,5674,5121,5961,3738,4623,4458,5010,5256,6304,6075,6655,12540,15557,14472,16323,2018-10-29 05:13:23
4498,5674,5118,5961,3723,4623,4457,5010,5251,6304,6076,6655,12545,15557,14467,16323,2018-10-29 05:15:23
4486,5674,5112,5961,3734,4623,4454,5010,5255,6304,6074,6655,12526,15557,14457,16323,2018-10-29 05:17:27
4488,5674,5107,5961,3735,4623,4452,5010,5255,6304,6072,6655,12529,15557,14511,16323,2018-10-29 05:19:24
4490,5674,5142,5961,3736,4623,4466,5010,5254,6304,6076,6655,12531,15557,14501,16323,2018-10-29 05:21:29
4477,5674,5135,5961,3730,4623,4463,5010,5252,6304,6075,6655,12511,15557,14491,16323,2018-10-29 05:23:24
4479,5674,5129,5961,3731,4623,4461,5010,5253,6304,6075,6655,12514,15557,14483,16323,2018-10-29 05:25:24
4481,5674,5124,5961,3732,4623,4458,5010,5253,6304,6074,6655,12517,15557,14473,16323,2018-10-29 05:27:28
4470,5674,5119,5961,3728,4623,4456,5010,5252,6304,6073,6655,12501,15557,14465,16323,2018-10-29 05:29:24
4471,5674,5113,5961,3728,4623,4454,5010,5251,6304,6071,6655,12502,15557,14455,16323,2018-10-29 05:31:24
4473,5674,5108,5961,3728,4623,4451,5010,5251,6304,6070,6655,12503,15557,14448,16323,2018-10-29 05:33:25
4463,5674,5145,5961,3724,4623,4467,5010,5250,6304,6070,6655,12489,15557,14504,16323,2018-10-29 05:35:25
4465,5674,5138,5961,3725,4623,4463,5010,5249,6304,6073,6655,12490,15557,14492,16323,2018-10-29 05:37:25
4466,5674,5131,5961,3725,4623,4460,5010,5249,6304,6072,6655,12492,15557,14481,16323,2018-10-29 05:39:25
4458,5674,5126,5961,3722,4623,4459,5010,5248,6304,6072,6655,12480,15557,14474,16323,2018-10-29 05:41:25
4460,5674,5121,5961,3722,4623,4456,5010,5249,6304,6071,6655,12482,15557,14465,16323,2018-10-29 05:43:27
4460,5674,5115,5961,3722,4623,4454,5010,5248,6304,6070,6655,12482,15557,14456,16323,2018-10-29 05:45:25
4491,5674,5111,5961,3735,4623,4452,5010,5251,6304,6069,6655,12528,15557,14450,16323,2018-10-29 05:47:26
4493,5674,5106,5961,3735,4623,4450,5010,5245,6304,6068,6655,12529,15557,14441,16323,2018-10-29 05:49:26
4455,5674,5142,5961,3720,4623,4464,5010,5246,6304,6067,6655,12535,15557,14495,16323,2018-10-29 05:51:28
4483,5674,5136,5961,3731,4623,4462,5010,5250,6304,6070,6655,12516,15557,14485,16323,2018-10-29 05:53:26
4486,5674,5131,5961,3732,4623,4459,5010,5249,6304,6070,6655,12518,15557,14476,16323,2018-10-29 05:55:26
4489,5674,5125,5961,3733,4623,4456,5010,5249,6304,6068,6655,12522,15557,14466,16323,2018-10-29 05:57:26
4480,5674,5123,5961,3730,4623,4456,5010,5249,6304,6069,6655,12510,15557,14466,16323,2018-10-29 05:59:26
4482,5674,5118,5961,3730,4623,4453,5010,5248,6304,6068,6655,12511,15557,14456,16323,2018-10-29 06:01:27
4484,5674,5113,5961,3731,4623,4451,5010,5248,6304,6066,6655,12515,15557,14447,16323,2018-10-29 06:03:28
4473,5674,5108,5961,3726,4623,4449,5010,5247,6304,6065,6655,12498,15557,14439,16323,2018-10-29 06:05:28
4475,5674,5104,5961,3727,4623,4448,5010,5247,6304,6065,6655,12501,15557,14434,16323,2018-10-29 06:07:27
4478,5674,5140,5961,3728,4623,4445,5010,5246,6304,6063,6655,12505,15557,14486,16323,2018-10-29 06:09:27
4469,5674,5135,5961,3724,4623,4460,5010,5245,6304,6067,6655,12489,15557,14479,16323,2018-10-29 06:11:32
4471,5674,5130,5961,3725,4623,4458,5010,5245,6304,6066,6655,12492,15557,14471,16323,2018-10-29 06:13:29
4473,5674,5124,5961,3726,4623,4455,5010,5245,6304,6065,6655,12496,15557,14461,16323,2018-10-29 06:15:28
4464,5674,5119,5961,3722,4623,4453,5010,5244,6304,6064,6655,12481,15557,14453,16323,2018-10-29 06:17:28
4465,5674,5115,5961,3722,4623,4451,5010,5243,6304,6063,6655,12482,15557,14446,16323,2018-10-29 06:19:28
4468,5674,5111,5961,3723,4623,4449,5010,5243,6304,6063,6655,12487,15557,14440,16323,2018-10-29 06:21:28
4459,5674,5107,5961,3720,4623,4447,5010,5242,6304,6061,6655,12472,15557,14432,16323,2018-10-29 06:23:29
4461,5674,5103,5961,3721,4623,4445,5010,5242,6304,6061,6655,12476,15557,14427,16323,2018-10-29 06:25:29
4463,5674,5099,5961,3722,4623,4444,5010,5243,6304,6060,6655,12480,15557,14420,16323,2018-10-29 06:27:34
4455,5674,5136,5961,3718,4623,4459,5010,5242,6304,6059,6655,12467,15557,14476,16323,2018-10-29 06:29:31
4456,5674,5130,5961,3718,4623,4456,5010,5241,6304,6062,6655,12469,15557,14466,16323,2018-10-29 06:31:29
4458,5674,5127,5961,3719,4623,4455,5010,5241,6304,6062,6655,12471,15557,14462,16323,2018-10-29 06:33:30
4491,5674,5122,5961,3716,4623,4452,5010,5240,6304,6061,6655,12519,15557,14453,16323,2018-10-29 06:35:31
4452,5674,5117,5961,3716,4623,4450,5010,5239,6304,6060,6655,12460,15557,14446,16323,2018-10-29 06:37:29
4453,5674,5113,5961,3717,4623,4449,5010,5239,6304,6060,6655,12461,15557,14439,16323,2018-10-29 06:39:35
4483,5674,5109,5961,3729,4623,4447,5010,5243,6304,6059,6655,12506,15557,14433,16323,2018-10-29 06:41:31
4484,5674,5104,5961,3729,4623,4444,5010,5242,6304,6058,6655,12508,15557,14424,16323,2018-10-29 06:43:31
4486,5674,5099,5961,3729,4623,4442,5010,5242,6304,6056,6655,12510,15557,14415,16323,2018-10-29 06:45:30
4473,5674,5096,5961,3724,4623,4440,5010,5241,6304,6056,6655,12491,15557,14408,16323,2018-10-29 06:47:30
4476,5674,5132,5961,3725,4623,4456,5010,5241,6304,6060,6655,12494,15557,14465,16323,2018-10-29 06:49:30
4479,5674,5127,5961,3726,4623,4453,5010,5241,6304,6059,6655,12498,15557,14457,16323,2018-10-29 06:51:32
4482,5674,5122,5961,3727,4623,4451,5010,5240,6304,6058,6655,12502,15557,14449,16323,2018-10-29 06:53:30
4476,5674,5123,5961,3725,4623,4452,5010,5240,6304,6059,6655,12494,15557,14452,16323,2018-10-29 06:55:31
4479,5674,5118,5961,3726,4623,4449,5010,5239,6304,6057,6655,12498,15557,14442,16323,2018-10-29 06:57:31
4483,5674,5114,5961,3727,4623,4448,5010,5240,6304,6057,6655,12502,15557,14436,16323,2018-10-29 06:59:40
4471,5674,5109,5961,3722,4623,4445,5010,5238,6304,6056,6655,12484,15557,14429,16323,2018-10-29 07:01:32
4474,5674,5106,5961,3724,4623,4444,5010,5239,6304,6055,6655,12489,15557,14423,16323,2018-10-29 07:03:52
4477,5674,5102,5961,3725,4623,4442,5010,5239,6304,6054,6655,12493,15557,14417,16323,2018-10-29 07:05:35
4466,5674,5097,5961,3721,4623,4440,5010,5238,6304,6053,6655,12477,15557,14408,16323,2018-10-29 07:07:46
4469,5674,5094,5961,3721,4623,4439,5010,5237,6304,6053,6655,12480,15557,14404,16323,2018-10-29 07:09:44
4472,5674,5132,5961,3723,4623,4438,5010,5238,6304,6053,6655,12485,15557,14462,16323,2018-10-29 07:11:44
4462,5674,5126,5961,3718,4623,4451,5010,5236,6304,6055,6655,12469,15557,14450,16323,2018-10-29 07:13:52
4464,5674,5121,5961,3720,4623,4450,5010,5237,6304,6055,6655,12474,15557,14443,16323,2018-10-29 07:19:02
4467,5674,5094,5961,3720,4623,4438,5010,5237,6304,6051,6655,12477,15557,14400,16323,2018-10-29 07:23:13
4459,5674,5091,5961,3717,4623,4437,5010,5236,6304,6051,6655,12465,15557,14396,16323,2018-10-29 07:24:59
4463,5674,5129,5961,3718,4623,4435,5010,5236,6304,6050,6655,12470,15557,14454,16323,2018-10-29 07:26:53
4467,5674,5127,5961,3720,4623,4451,5010,5237,6304,6054,6655,12477,15557,14450,16323,2018-10-29 07:30:16
4464,5674,5122,5961,3718,4623,4449,5010,5235,6304,6053,6655,12469,15557,14442,16323,2018-10-29 07:32:45
4469,5674,5120,5961,3720,4623,4449,5010,5235,6304,6052,6655,12476,15557,14440,16323,2018-10-29 07:36:11
4461,5674,5118,5961,3717,4623,4447,5010,5234,6304,6052,6655,12464,15557,14435,16323,2018-10-29 07:36:47
4464,5674,5114,5961,3718,4623,4446,5010,5234,6304,6051,6655,12469,15557,14430,16323,2018-10-29 07:39:23
4466,5674,5107,5961,3720,4623,4442,5010,5237,6304,6050,6655,12474,15557,14419,16323,2018-10-29 07:44:54
4455,5674,5104,5961,3714,4623,4440,5010,5233,6304,6048,6655,12454,15557,14411,16323,2018-10-29 07:47:40
4459,5674,5102,5961,3716,4623,4440,5010,5233,6304,6048,6655,12460,15557,14409,16323,2018-10-29 07:48:51
4463,5674,5100,5961,3717,4623,4439,5010,5233,6304,6048,6655,12466,15557,14405,16323,2018-10-29 07:50:45
4455,5674,5098,5961,3714,4623,4438,5010,5231,6304,6048,6655,12453,15557,14403,16323,2018-10-29 07:52:43
4459,5674,5096,5961,3716,4623,4437,5010,5232,6304,6046,6655,12460,15557,14398,16323,2018-10-29 07:54:43
4463,5674,5094,5961,3717,4623,4436,5010,5232,6304,6046,6655,12465,15557,14396,16323,2018-10-29 07:56:47
4456,5674,5093,5961,3714,4623,4435,5010,5231,6304,6047,6655,12455,15557,14394,16323,2018-10-29 07:58:43
4461,5674,5091,5961,3716,4623,4435,5010,5232,6304,6046,6655,12462,15557,14391,16323,2018-10-29 08:00:43
4465,5674,5089,5961,3717,4623,4434,5010,5232,6304,6046,6655,12467,15557,14387,16323,2018-10-29 08:02:43
4457,5674,5087,5961,3714,4623,4433,5010,5231,6304,6045,6655,12455,15557,14385,16323,2018-10-29 08:04:43
4461,5674,5085,5961,3715,4623,4432,5010,5231,6304,6044,6655,12460,15557,14381,16323,2018-10-29 08:06:43
4465,5674,5124,5961,3717,4623,4431,5010,5231,6304,6044,6655,12467,15557,14439,16323,2018-10-29 08:08:44
4457,5674,5122,5961,3714,4623,4447,5010,5231,6304,6044,6655,12456,15557,14436,16323,2018-10-29 08:10:44
4462,5674,5119,5961,3715,4623,4446,5010,5231,6304,6047,6655,12461,15557,14430,16323,2018-10-29 08:12:44
4466,5674,5118,5961,3718,4623,4445,5010,5231,6304,6047,6655,12469,15557,14429,16323,2018-10-29 08:14:44
4457,5674,5115,5961,3713,4623,4444,5010,5230,6304,6047,6655,12453,15557,14424,16323,2018-10-29 08:16:45
4462,5674,5113,5961,3716,4623,4443,5010,5231,6304,6047,6655,12462,15557,14421,16323,2018-10-29 08:18:44
4466,5674,5110,5961,3717,4623,4441,5010,5231,6304,6046,6655,12467,15557,14416,16323,2018-10-29 08:20:44
4470,5674,5107,5961,3719,4623,4441,5010,5231,6304,6046,6655,12474,15557,14413,16323,2018-10-29 08:22:46
4462,5674,5106,5961,3715,4623,4440,5010,5230,6304,6046,6655,12461,15557,14411,16323,2018-10-29 08:24:46
4466,5674,5104,5961,3717,4623,4439,5010,5230,6304,6045,6655,12468,15557,14407,16323,2018-10-29 08:26:45
4471,5674,5102,5961,3719,4623,4438,5010,5230,6304,6044,6655,12474,15557,14403,16323,2018-10-29 08:28:45
4462,5674,5100,5961,3715,4623,4437,5010,5229,6304,6044,6655,12461,15557,14401,16323,2018-10-29 08:30:45
4468,5674,5098,5961,3717,4623,4437,5010,5230,6304,6044,6655,12469,15557,14400,16323,2018-10-29 08:32:47
4473,5674,5097,5961,3719,4623,4436,5010,5230,6304,6044,6655,12477,15557,14395,16323,2018-10-29 08:34:47
4463,5674,5095,5961,3716,4623,4436,5010,5230,6304,6044,6655,12462,15557,14395,16323,2018-10-29 08:36:46
4468,5674,5093,5961,3718,4623,4435,5010,5230,6304,6044,6655,12470,15557,14392,16323,2018-10-29 08:38:46
4474,5674,5091,5961,3720,4623,4433,5010,5230,6304,6042,6655,12477,15557,14386,16323,2018-10-29 08:40:46
4464,5674,5089,5961,3716,4623,4432,5010,5229,6304,6043,6655,12463,15557,14384,16323,2018-10-29 08:42:46
4469,5674,5087,5961,3718,4623,4431,5010,5229,6304,6042,6655,12469,15557,14380,16323,2018-10-29 08:44:46
4476,5674,5087,5961,3704,4623,4432,5010,5225,6304,6042,6655,12479,15557,14381,16323,2018-10-29 08:46:46
4467,5674,5085,5961,3717,4623,4430,5010,5228,6304,6041,6655,12466,15557,14377,16323,2018-10-29 08:48:46
4473,5674,5083,5961,3719,4623,4430,5010,5224,6304,6041,6655,12475,15557,14373,16323,2018-10-29 08:50:46
4437,5674,5082,5961,3704,4623,4429,5010,5225,6304,6041,6655,12420,15557,14373,16323,2018-10-29 08:52:48
4471,5674,5080,5961,3718,4623,4428,5010,5228,6304,6040,6655,12472,15557,14369,16323,2018-10-29 08:54:58
4435,5674,5079,5961,3704,4623,4428,5010,5224,6304,6040,6655,12417,15557,14368,16323,2018-10-29 08:56:47
4438,5674,5117,5961,3705,4623,4426,5010,5224,6304,6039,6655,12421,15557,14425,16323,2018-10-29 08:59:06
4433,5674,5114,5961,3703,4623,4442,5010,5224,6304,6044,6655,12475,15557,14422,16323,2018-10-29 09:00:47
4437,5674,5112,5961,3704,4623,4441,5010,5224,6304,6043,6655,12419,15557,14416,16323,2018-10-29 09:02:47
4441,5674,5109,5961,3705,4623,4440,5010,5224,6304,6043,6655,12424,15557,14412,16323,2018-10-29 09:04:48
4435,5674,5107,5961,3703,4623,4439,5010,5224,6304,6043,6655,12415,15557,14409,16323,2018-10-29 09:06:48
4437,5674,5103,5961,3704,4623,4437,5010,5224,6304,6042,6655,12419,15557,14403,16323,2018-10-29 09:08:56
4442,5674,5100,5961,3706,4623,4436,5010,5225,6304,6041,6655,12427,15557,14398,16323,2018-10-29 09:10:48
4435,5674,5098,5961,3704,4623,4436,5010,5224,6304,6042,6655,12417,15557,14398,16323,2018-10-29 09:12:48
4439,5674,5095,5961,3705,4623,4434,5010,5224,6304,6041,6655,12422,15557,14391,16323,2018-10-29 09:14:50
4443,5674,5092,5961,3706,4623,4433,5010,5224,6304,6040,6655,12428,15557,14387,16323,2018-10-29 09:16:48
4440,5674,5095,5961,3705,4623,4434,5010,5224,6304,6040,6655,12424,15557,14391,16323,2018-10-29 09:18:49
4445,5674,5093,5961,3707,4623,4433,5010,5224,6304,6040,6655,12430,15557,14388,16323,2018-10-29 09:20:49
4449,5674,5091,5961,3709,4623,4432,5010,5225,6304,6040,6655,12438,15557,14386,16323,2018-10-29 09:22:49
4443,5674,5089,5961,3706,4623,4431,5010,5224,6304,6040,6655,12427,15557,14382,16323,2018-10-29 09:24:49
4447,5674,5086,5961,3708,4623,4431,5010,5224,6304,6040,6655,12434,15557,14377,16323,2018-10-29 09:26:52
4453,5674,5084,5961,3710,4623,4429,5010,5226,6304,6040,6655,12444,15557,14375,16323,2018-10-29 09:28:49
4445,5674,5082,5961,3707,4623,4428,5010,5224,6304,6039,6655,12431,15557,14371,16323,2018-10-29 09:30:51
4450,5674,5080,5961,3709,4623,4427,5010,5225,6304,6038,6655,12440,15557,14368,16323,2018-10-29 09:32:49
4455,5674,5077,5961,3711,4623,4426,5010,5224,6304,6036,6655,12446,15557,14361,16323,2018-10-29 09:34:50
4448,5674,5076,5961,3708,4623,4425,5010,5224,6304,6037,6655,12435,15557,14360,16323,2018-10-29 09:36:50
4454,5674,5074,5961,3710,4623,4425,5010,5224,6304,6038,6655,12444,15557,14358,16323,2018-10-29 09:38:50
4460,5674,5072,5961,3712,4623,4424,5010,5225,6304,6036,6655,12453,15557,14416,16323,2018-10-29 09:40:55
4450,5674,5109,5961,3709,4623,4439,5010,5224,6304,6040,6655,12438,15557,14411,16323,2018-10-29 09:42:56
4454,5674,5105,5961,3710,4623,4438,5010,5224,6304,6041,6655,12444,15557,14406,16323,2018-10-29 09:44:50
4459,5674,5101,5961,3712,4623,4436,5010,5225,6304,6041,6655,12452,15557,14400,16323,2018-10-29 09:46:50
4465,5674,5097,5961,3714,4623,4434,5010,5225,6304,6040,6655,12461,15557,14393,16323,2018-10-29 09:48:51
4457,5674,5096,5961,3711,4623,4434,5010,5225,6304,6040,6655,12449,15557,14394,16323,2018-10-29 09:51:33
4461,5674,5092,5961,3713,4623,4432,5010,5225,6304,6040,6655,12456,15557,14386,16323,2018-10-29 09:52:52
4466,5674,5088,5961,3698,4623,4430,5010,5220,6304,6038,6655,12462,15557,14379,16323,2018-10-29 09:54:52
4456,5674,5084,5961,3711,4623,4429,5010,5225,6304,6039,6655,12448,15557,14375,16323,2018-10-29 09:56:51
4460,5674,5081,5961,3712,4623,4428,5010,5225,6304,6039,6655,12453,15557,14370,16323,2018-10-29 09:58:51
4464,5674,5078,5961,3713,4623,4427,5010,5220,6304,6038,6655,12458,15557,14365,16323,2018-10-29 10:00:52
4454,5674,5074,5961,3710,4623,4425,5010,5224,6304,6037,6655,12445,15557,14360,16323,2018-10-29 10:02:52
4459,5674,5072,5961,3712,4623,4424,5010,5224,6304,6037,6655,12451,15557,14357,16323,2018-10-29 10:04:52
4463,5674,5108,5961,3713,4623,4439,5010,5225,6304,6036,6655,12458,15557,14412,16323,2018-10-29 10:06:52
4451,5674,5103,5961,3708,4623,4436,5010,5223,6304,6040,6655,12439,15557,14404,16323,2018-10-29 10:08:52
4455,5674,5097,5961,3710,4623,4434,5010,5224,6304,6039,6655,12447,15557,14395,16323,2018-10-29 10:10:52
4458,5674,5092,5961,3711,4623,4432,5010,5224,6304,6040,6655,12451,15557,14389,16323,2018-10-29 10:12:53
4447,5674,5086,5961,3707,4623,4430,5010,5223,6304,6038,6655,12432,15557,14378,16323,2018-10-29 10:14:54
4450,5674,5083,5961,3708,4623,4429,5010,5224,6304,6039,6655,12440,15557,14375,16323,2018-10-29 10:16:52
4452,5674,5078,5961,3709,4623,4426,5010,5223,6304,6038,6655,12442,15557,14367,16323,2018-10-29 10:18:53
4442,5674,5073,5961,3704,4623,4424,5010,5222,6304,6036,6655,12424,15557,14358,16323,2018-10-29 10:20:54
4445,5674,5070,5961,3706,4623,4423,5010,5223,6304,6036,6655,12431,15557,14354,16323,2018-10-29 10:22:59
4448,5674,5107,5961,3707,4623,4438,5010,5223,6304,6041,6655,12435,15557,14410,16323,2018-10-29 10:24:54
4437,5674,5099,5961,3703,4623,4435,5010,5221,6304,6040,6655,12418,15557,14399,16323,2018-10-29 10:26:55
4439,5674,5094,5961,3704,4623,4433,5010,5222,6304,6040,6655,12422,15557,14392,16323,2018-10-29 10:28:53
4441,5674,5089,5961,3704,4623,4431,5010,5221,6304,6039,6655,12424,15557,14385,16323,2018-10-29 10:30:55
4432,5674,5084,5961,3701,4623,4429,5010,5221,6304,6039,6655,12411,15557,14378,16323,2018-10-29 10:32:54
4435,5674,5080,5961,3701,4623,4427,5010,5221,6304,6038,6655,12414,15557,14371,16323,2018-10-29 10:34:54
4437,5674,5074,5961,3702,4623,4425,5010,5221,6304,6037,6655,12418,15557,14362,16323,2018-10-29 10:36:54
4428,5674,5070,5961,3699,4623,4423,5010,5220,6304,6036,6655,12403,15557,14355,16323,2018-10-29 10:38:54
4430,5674,5106,5961,3700,4623,4438,5010,5221,6304,6036,6655,12407,15557,14411,16323,2018-10-29 10:40:59
4431,5674,5099,5961,3700,4623,4435,5010,5220,6304,6040,6655,12409,15557,14401,16323,2018-10-29 10:43:05
4423,5674,5093,5961,3697,4623,4433,5010,5219,6304,6040,6655,12397,15557,14391,16323,2018-10-29 10:44:57
4425,5674,5087,5961,3697,4623,4430,5010,5219,6304,6038,6655,12399,15557,14381,16323,2018-10-29 10:46:59
4427,5674,5081,5961,3698,4623,4428,5010,5220,6304,6038,6655,12403,15557,14374,16323,2018-10-29 10:48:55
4459,5674,5075,5961,3711,4623,4425,5010,5218,6304,6037,6655,12451,15557,14364,16323,2018-10-29 10:50:55
4460,5674,5069,5961,3695,4623,4423,5010,5218,6304,6036,6655,12453,15557,14354,16323,2018-10-29 10:53:54
4420,5674,5106,5961,3695,4623,4421,5010,5219,6304,6036,6655,12392,15557,14411,16323,2018-10-29 10:54:57
4448,5674,5099,5961,3707,4623,4435,5010,5222,6304,6041,6655,12435,15557,14400,16323,2018-10-29 10:56:55
4450,5674,5090,5961,3707,4623,4431,5010,5222,6304,6038,6655,12438,15557,14387,16323,2018-10-29 10:58:58
4452,5674,5085,5961,3708,4623,4429,5010,5223,6304,6038,6655,12442,15557,14380,16323,2018-10-29 11:00:56
4439,5674,5079,5961,3703,4623,4427,5010,5222,6304,6039,6655,12423,15557,14372,16323,2018-10-29 11:02:56
4440,5674,5072,5961,3703,4623,4424,5010,5221,6304,6037,6655,12423,15557,14359,16323,2018-10-29 11:04:57
4442,5674,5067,5961,3704,4623,4422,5010,5222,6304,6036,6655,12427,15557,14353,16323,2018-10-29 11:06:56
4431,5674,5104,5961,3700,4623,4438,5010,5221,6304,6036,6655,12410,15557,14409,16323,2018-10-29 11:08:56
4432,5674,5097,5961,3701,4623,4435,5010,5221,6304,6041,6655,12413,15557,14401,16323,2018-10-29 11:10:58
4433,5674,5090,5961,3701,4623,4432,5010,5221,6304,6040,6655,12415,15557,14390,16323,2018-10-29 11:12:56
4423,5674,5083,5961,3697,4623,4429,5010,5220,6304,6039,6655,12399,15557,14379,16323,2018-10-29 11:14:57
4424,5674,5076,5961,3697,4623,4426,5010,5219,6304,6038,6655,12399,15557,14367,16323,2018-10-29 11:16:57
4425,5674,5072,5961,3697,4623,4424,5010,5219,6304,6038,6655,12401,15557,14361,16323,2018-10-29 11:19:01
4416,5674,5067,5961,3694,4623,4422,5010,5218,6304,6037,6655,12388,15557,14353,16323,2018-10-29 11:20:57
4418,5674,5102,5961,3694,4623,4437,5010,5218,6304,6036,6655,12390,15557,14408,16323,2018-10-29 11:22:57
4418,5674,5094,5961,3694,4623,4433,5010,5218,6304,6040,6655,12390,15557,14396,16323,2018-10-29 11:25:06
4447,5674,5086,5961,3706,4623,4430,5010,5222,6304,6039,6655,12434,15557,14383,16323,2018-10-29 11:26:57
4448,5674,5079,5961,3707,4623,4427,5010,5222,6304,6038,6655,12436,15557,14373,16323,2018-10-29 11:29:00
4450,5674,5074,5961,3708,4623,4425,5010,5222,6304,6038,6655,12440,15557,14366,16323,2018-10-29 11:30:58
4438,5674,5070,5961,3703,4623,4424,5010,5221,6304,6039,6655,12423,15557,14361,16323,2018-10-29 11:32:58
4440,5674,5065,5961,3703,4623,4421,5010,5221,6304,6037,6655,12425,15557,14351,16323,2018-10-29 11:34:58
4443,5674,5101,5961,3705,4623,4437,5010,5221,6304,6036,6655,12430,15557,14407,16323,2018-10-29 11:36:58
4434,5674,5098,5961,3701,4623,4435,5010,5220,6304,6040,6655,12417,15557,14401,16323,2018-10-29 11:38:58
4436,5674,5091,5961,3702,4623,4432,5010,5221,6304,6041,6655,12420,15557,14392,16323,2018-10-29 11:40:58
4438,5674,5084,5961,3703,4623,4430,5010,5222,6304,6040,6655,12424,15557,14384,16323,2018-10-29 11:42:59
4426,5674,5078,5961,3697,4623,4427,5010,5219,6304,6040,6655,12404,15557,14376,16323,2018-10-29 11:44:59
4427,5674,5071,5961,3698,4623,4424,5010,5219,6304,6038,6655,12406,15557,14364,16323,2018-10-29 11:47:39
4430,5674,5066,5961,3699,4623,4422,5010,5220,6304,6038,6655,12410,15557,14356,16323,2018-10-29 11:49:00
4419,5674,5061,5961,3695,4623,4420,5010,5218,6304,6037,6655,12393,15557,14412,16323,2018-10-29 11:50:59
4419,5674,5093,5961,3695,4623,4433,5010,5218,6304,6040,6655,12392,15557,14396,16323,2018-10-29 11:52:59
4419,5674,5084,5961,3695,4623,4429,5010,5218,6304,6039,6655,12393,15557,14382,16323,2018-10-29 11:54:59
4451,5674,5077,5961,3691,4623,4427,5010,5217,6304,6039,6655,12443,15557,14373,16323,2018-10-29 11:57:00
4410,5674,5071,5961,3691,4623,4424,5010,5217,6304,6039,6655,12443,15557,14364,16323,2018-10-29 11:59:00
4410,5674,5065,5961,3691,4623,4421,5010,5217,6304,6037,6655,12379,15557,14355,16323,2018-10-29 12:01:10
4438,5674,5059,5961,3703,4623,4419,5010,5222,6304,6036,6655,12424,15557,14410,16323,2018-10-29 12:03:01
4438,5674,5092,5961,3702,4623,4432,5010,5220,6304,6040,6655,12422,15557,14396,16323,2018-10-29 12:05:00
4440,5674,5084,5961,3703,4623,4430,5010,5221,6304,6040,6655,12426,15557,14385,16323,2018-10-29 12:07:00
4427,5674,5077,5961,3698,4623,4426,5010,5219,6304,6039,6655,12406,15557,14373,16323,2018-10-29 12:09:05
4428,5674,5070,5961,3698,4623,4423,5010,5219,6304,6038,6655,12406,15557,14362,16323,2018-10-29 12:11:01
4429,5674,5063,5961,3698,4623,4420,5010,5219,6304,6037,6655,12408,15557,14352,16323,2018-10-29 12:13:01
4434,5674,5098,5961,3701,4623,4418,5010,5222,6304,6036,6655,12418,15557,14403,16323,2018-10-29 12:24:39
4432,5674,5088,5961,3700,4623,4431,5010,5221,6304,6039,6655,12414,15557,14389,16323,2018-10-29 12:27:10
4418,5674,5080,5961,3694,4623,4428,5010,5219,6304,6039,6655,12392,15557,14378,16323,2018-10-29 12:28:48
4418,5674,5072,5961,3694,4623,4425,5010,5219,6304,6039,6655,12392,15557,14367,16323,2018-10-29 12:31:10
4406,5674,5058,5961,3689,4623,4419,5010,5217,6304,6037,6655,12374,15557,14345,16323,2018-10-29 12:34:47
4406,5674,5089,5961,3690,4623,4432,5010,5217,6304,6042,6655,12440,15557,14395,16323,2018-10-29 12:36:40
4405,5674,5080,5961,3689,4623,4429,5010,5218,6304,6042,6655,12440,15557,14383,16323,2018-10-29 12:39:23
4431,5674,5071,5961,3700,4623,4425,5010,5221,6304,6040,6655,12413,15557,14367,16323,2018-10-29 12:43:27
4429,5674,5057,5961,3699,4623,4418,5010,5221,6304,6038,6655,12411,15557,14346,16323,2018-10-29 12:44:44
4445,5674,5096,5961,3688,4623,4417,5010,5217,6304,6037,6655,12435,15557,14404,16323,2018-10-29 12:53:29
4444,5674,5085,5961,3688,4623,4430,5010,5217,6304,6041,6655,12435,15557,14389,16323,2018-10-29 12:54:19
4444,5674,5076,5961,3687,4623,4427,5010,5216,6304,6041,6655,12435,15557,14376,16323,2018-10-29 12:56:19
4428,5674,5069,5961,3698,4623,4424,5010,5221,6304,6040,6655,12410,15557,14365,16323,2018-10-29 12:58:35
4428,5674,5061,5961,3699,4623,4421,5010,5222,6304,6040,6655,12411,15557,14355,16323,2018-10-29 13:00:18
4426,5674,5096,5961,3698,4623,4418,5010,5221,6304,6038,6655,12407,15557,14409,16323,2018-10-29 13:03:11
4412,5674,5085,5961,3692,4623,4431,5010,5219,6304,6042,6655,12386,15557,14392,16323,2018-10-29 13:04:41
4412,5674,5076,5961,3692,4623,4427,5010,5219,6304,6042,6655,12385,15557,14379,16323,2018-10-29 13:06:19
4410,5674,5066,5961,3691,4623,4423,5010,5218,6304,6039,6655,12382,15557,14363,16323,2018-10-29 13:08:59
4442,5674,5060,5961,3687,4623,4421,5010,5217,6304,6040,6655,12431,15557,14354,16323,2018-10-29 13:12:00
